seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
57,raw:a4f42cd794e449d451d68e5e4e8999b18f6762af,2026-05-14T23:05:38+00:00,1778799938,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.61,47.13,28.7493,57,57,0,0,467.810558,956.390028,398.806376,557.583652,398.806376,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
58,raw:908afb911ce59dffd3551a017969dc0d7254bd96,2026-05-14T23:05:40+00:00,1778799940,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.6200000140463292,25.629472,15.890273,58,58,0,0,483.700831,982.0195,398.806376,583.213124,398.806376,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
59,raw:06a02e554177812cf18b7cedb1773879fc5ed4f7,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.35,27.05,9.4675,59,59,0,0,493.168331,1009.0695,425.856376,583.213124,425.856376,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
60,raw:10adadd7aaf3056342a51958c893bd77ca019ccb,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,12.05,4.338,60,60,0,0,497.506331,1021.1195,437.906376,583.213124,437.906376,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
61,raw:3aae8a243aaa1287e834c4c7c98d7c2fcc321a10,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,1.5625,0.5625,61,61,0,0,498.068831,1022.682,439.468876,583.213124,439.468876,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
62,raw:49808d21a6ad596e0f7cb61f580de305e5f095ba,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.0,1.8,62,62,0,0,499.868831,1027.682,444.468876,583.213124,444.468876,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
63,raw:58d290fb26ffb8f7bfa1ffbccab6f632d5e2adc8,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,7.8125,2.8125,63,63,0,0,502.681331,1035.4945,452.281376,583.213124,452.281376,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
64,raw:5cfca1e116e66c2fed16241fb72b9ddbc67ade9d,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,0.8625,0.3105,64,64,0,0,502.991831,1036.357,453.143876,583.213124,453.143876,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
65,raw:7c0de29bbd3f7227666ba8840457f625d5f50b2f,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.35000000217945293,22.941537,8.029538,65,65,0,0,511.021369,1059.298537,476.085413,583.213124,476.085413,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
66,raw:85958e2d1e3b477005bfe338a29b6b9f31a8730a,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.203125,1.873125,66,66,0,0,512.894494,1064.501662,481.288538,583.213124,481.288538,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
67,raw:8c3790b269a9aaad5dbc873c9eef62ea2ad50daf,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.0,1.8,67,67,0,0,514.694494,1069.501662,486.288538,583.213124,486.288538,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
68,raw:9a8e3af95f1d08b0f2ab7ffff6d6c095a1e0a6e1,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,1.5625,0.5625,68,68,0,0,515.256994,1071.064162,487.851038,583.213124,487.851038,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
69,raw:9fe08f292eac3824f39b36f6d6601a6f99d7b21a,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.203125,1.873125,69,69,0,0,517.130119,1076.267287,493.054163,583.213124,493.054163,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
70,raw:b4eb3df52bff5110ef8777da1b38e67faa025815,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.0,1.8,70,70,0,0,518.930119,1081.267287,498.054163,583.213124,498.054163,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
71,raw:c7675c9fba66d146f184bc5dabad9cae5a89c4ef,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,1.5625,0.5625,71,71,0,0,519.492619,1082.829787,499.616663,583.213124,499.616663,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
72,raw:ddf672fae45eed9b116df7da25f969be382095be,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,5.0,1.8,72,72,0,0,521.292619,1087.829787,504.616663,583.213124,504.616663,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
73,raw:e2bbf4e3d2bf7f7af627b93506007e513eea2eac,2026-05-14T23:05:42+00:00,1778799942,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.36,1.5625,0.5625,73,73,0,0,521.855119,1089.392287,506.179163,583.213124,506.179163,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
74,raw:04546615a586fce1dcda58ee393d27906f827f6e,2026-05-14T23:05:44+00:00,1778799944,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,44,256,BUY,TRADE,Up,BUY,0.36,4.859375,1.749375,74,74,0,0,523.604494,1094.251662,511.038538,583.213124,511.038538,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
75,raw:707d63ea851940e935b3771ac33c2b53b67989f5,2026-05-14T23:05:44+00:00,1778799944,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,44,256,BUY,TRADE,Up,BUY,0.36,10.234375,3.684375,75,75,0,0,527.288869,1104.486037,521.272913,583.213124,521.272913,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
76,raw:f069d0923c97163545da41a389a8c09e32b718a9,2026-05-14T23:05:44+00:00,1778799944,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,44,256,BUY,TRADE,Up,BUY,0.36,20.0,7.2,76,76,0,0,534.488869,1124.486037,541.272913,583.213124,541.272913,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
77,raw:a341da4ed78432a3e0ea691d16fd3472f08335f7,2026-05-14T23:05:45+00:00,1778799945,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.36,7.46,2.6856,77,77,0,0,537.174469,1131.946037,548.732913,583.213124,548.732913,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
78,raw:4150d041c2caff56ae62472ccc57216e93900616,2026-05-14T23:05:56+00:00,1778799956,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,56,244,BUY,TRADE,Down,BUY,0.4500000632602298,6.323088,2.84539,78,78,0,0,540.019859,1138.269125,548.732913,589.536212,548.732913,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
79,raw:8fabf5c98764874259b0608710b456c8f6e883c7,2026-05-14T23:05:56+00:00,1778799956,btc-updown-5m-1778799900 | btc-updown-5m-1778799900,7:05-7:10 PM ET,02:05-02:10 Europe/Kyiv,56,244,BUY,TRADE,Down,BUY,0.4500003275767185,0.610544,0.274745,79,79,0,0,540.294604,1138.879669,548.732913,590.146756,548.732913,btc-updown-5m-1778799900,btc-updown-5m-1778799900,"Bitcoin Up or Down - May 14, 7:05PM-7:10PM ET"
