seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
57,raw:91a427080ec18c15120c6aeed9af4a2665959d33,2026-05-14T21:55:28+00:00,1778795728,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,28,272,BUY,TRADE,Up,BUY,0.23000002890786353,7.610386,1.750389,57,57,0,0,929.589974,1465.939157,312.7939,1153.145257,312.7939,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
58,raw:a47c7ea25fa7c3459bcb8b3da6c21f8460549eb4,2026-05-14T21:55:28+00:00,1778795728,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,28,272,BUY,TRADE,Up,BUY,0.23,16.4,3.772,58,58,0,0,933.361974,1482.339157,329.1939,1153.145257,329.1939,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
59,raw:c985145e9dd3822b062260c42f80eec0fbbb1cb5,2026-05-14T21:55:28+00:00,1778795728,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,28,272,BUY,TRADE,Up,BUY,0.23000000433125078,20.779217,4.77922,59,59,0,0,938.141194,1503.118374,349.973117,1153.145257,349.973117,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
60,raw:0276a0712d50172956e57bf9b83e2f85c61aa5ef,2026-05-14T21:55:30+00:00,1778795730,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.22000000499058983,24.045254,5.289956,60,60,0,0,943.43115,1527.163628,374.018371,1153.145257,374.018371,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
61,raw:2f249937906fd01b781b25db837f0f903fe2cb18,2026-05-14T21:55:30+00:00,1778795730,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.22,1.28205,0.282051,61,61,0,0,943.713201,1528.445678,375.300421,1153.145257,375.300421,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
62,raw:2f4df111ff320f7aaace3c2c5dcb3593f058c325,2026-05-14T21:55:30+00:00,1778795730,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.22,23.37,5.1414,62,62,0,0,948.854601,1551.815678,398.670421,1153.145257,398.670421,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
63,raw:dc239543069d2a7e9deebb83da4921424ef83358,2026-05-14T21:55:30+00:00,1778795730,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,30,270,BUY,TRADE,Up,BUY,0.22,1.28205,0.282051,63,63,0,0,949.136652,1553.097728,399.952471,1153.145257,399.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
64,raw:37e91070415a59fa7c247edbae169609528fb284,2026-05-14T21:55:31+00:00,1778795731,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,31,269,BUY,TRADE,Up,BUY,0.22,4.15,0.913,64,64,0,0,950.049652,1557.247728,404.102471,1153.145257,404.102471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
65,raw:4e336cd68a204df61322ecdd0bb65a53dd0a219e,2026-05-14T21:55:31+00:00,1778795731,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,31,269,BUY,TRADE,Up,BUY,0.22,45.85,10.087,65,65,0,0,960.136652,1603.097728,449.952471,1153.145257,449.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
66,raw:06171a5ab2cb78e7a94c5b82d61ade91ca9aed76,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.760000032640002,20.833332,15.833333,66,66,0,0,975.969985,1623.93106,449.952471,1173.978589,449.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
67,raw:2bb69118d078962d392cc125aa4c518f7ca09360,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.76,7.73,5.8748,67,67,0,0,981.844785,1631.66106,449.952471,1181.708589,449.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
68,raw:46e733a31cb89d8ac96aeca3202d3bbe919d6fd2,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Up,BUY,0.22,32.5,7.15,68,68,0,0,988.994785,1664.16106,482.452471,1181.708589,482.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
69,raw:4d275985b682109144a290ab98ca9e4f85eef042,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.76,9.375,7.125,69,69,0,0,996.119785,1673.53606,482.452471,1191.083589,482.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
70,raw:6eb0a7ec6c58e43fdeaa1e3135460be3ed68e918,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Up,BUY,0.22,9.0,1.98,70,70,0,0,998.099785,1682.53606,491.452471,1191.083589,491.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
71,raw:7c220db1c470914ed7e8db6539dd16ac16eade00,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.76,2.3,1.748,71,71,0,0,999.847785,1684.83606,491.452471,1193.383589,491.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
72,raw:8e41044893753da84c6d4d15d3c6aee19f51ab91,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Down,BUY,0.76,9.75,7.41,72,72,0,0,1007.257785,1694.58606,491.452471,1203.133589,491.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
73,raw:b3b61c3588906ad04caa219fa5284c027f4e85ce,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Up,BUY,0.22,2.5,0.55,73,73,0,0,1007.807785,1697.08606,493.952471,1203.133589,493.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
74,raw:b899cc9ecfdf87650c8274ac01693da51b32391a,2026-05-14T21:55:35+00:00,1778795735,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,35,265,BUY,TRADE,Up,BUY,0.22,6.0,1.32,74,74,0,0,1009.127785,1703.08606,499.952471,1203.133589,499.952471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
75,raw:09b8972b86466f016d0022528d4fabfb3022c9ea,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22,2.5,0.55,75,75,0,0,1009.677785,1705.58606,502.452471,1203.133589,502.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
76,raw:39df8534a8d5ef56c2b400990e8920a558e83626,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.21,50.0,10.5,76,76,0,0,1020.177785,1755.58606,552.452471,1203.133589,552.452471,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
77,raw:3f2d106d780b6a5f89ea8b2c9906b605c7c442c7,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22,2.5641,0.564102,77,77,0,0,1020.741887,1758.15016,555.016571,1203.133589,555.016571,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
78,raw:6063d915b812e1d2c301255500dc040823690f83,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22000000694142338,25.931281,5.704882,78,78,0,0,1026.446769,1784.081441,580.947852,1203.133589,580.947852,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
79,raw:6da1abadc4d212eb09ea88bb501fe6d34b502f20,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22,1.28205,0.282051,79,79,0,0,1026.72882,1785.363491,582.229902,1203.133589,582.229902,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
80,raw:7737944c63fac9da6fdb26d031242e74b858636b,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22000001872000705,6.410254,1.410256,80,80,0,0,1028.139076,1791.773745,588.640156,1203.133589,588.640156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
81,raw:d67ca7ba604adbd960cf489f1b41835ea64fefce,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22,1.29,0.2838,81,81,0,0,1028.422876,1793.063745,589.930156,1203.133589,589.930156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
82,raw:d850fd0204ba2bb2fb8f01c0953d2abf7feabe1a,2026-05-14T21:55:37+00:00,1778795737,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,37,263,BUY,TRADE,Up,BUY,0.22,9.99,2.1978,82,82,0,0,1030.620676,1803.053745,599.920156,1203.133589,599.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
83,raw:31fc8f90dec6c25b8ee754b5a229bc767ccfec17,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.7,50.0,35.0,83,83,0,0,1065.620676,1853.053745,599.920156,1253.133589,599.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
84,raw:39d2567ae942ee8d5c457c74ba9fa40c1e8e4134,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.72,22.78,16.4016,84,84,0,0,1082.022276,1875.833745,599.920156,1275.913589,599.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
85,raw:39dcde8a90053e80b4325c273969b9cb4309f047,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.22,28.0,6.16,85,85,0,0,1088.182276,1903.833745,627.920156,1275.913589,627.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
86,raw:78f039e412892b379bf0cc37f43925b40a7799ab,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.69,50.0,34.5,86,86,0,0,1122.682276,1953.833745,627.920156,1325.913589,627.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
87,raw:7c069596715b320015137acd1d1a5fa305af718e,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.71,50.0,35.5,87,87,0,0,1158.182276,2003.833745,627.920156,1375.913589,627.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
88,raw:8335dcef91711b11038788b8b6d9a6cee80d0217,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.68,5.0,3.4,88,88,0,0,1161.582276,2008.833745,627.920156,1380.913589,627.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
89,raw:949867881297a5ad3774483bf1e2e053cc5658bf,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Up,BUY,0.22,22.0,4.84,89,89,0,0,1166.422276,2030.833745,649.920156,1380.913589,649.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
90,raw:fbcd1bbb71dc3e697fa2bfaea8cb9297ed6e691e,2026-05-14T21:55:42+00:00,1778795742,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.72,27.22,19.5984,90,90,0,0,1186.020676,2058.053745,649.920156,1408.133589,649.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
91,raw:766b1c7f5425f9e5efa96fed47edb23427d7c478,2026-05-14T21:55:44+00:00,1778795744,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,44,256,BUY,TRADE,Down,BUY,0.68,15.59375,10.60375,91,91,0,0,1196.624426,2073.647495,649.920156,1423.727339,649.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
92,raw:7d4d1d8536097e659fc7ec6906cee79bc4ce16c4,2026-05-14T21:55:44+00:00,1778795744,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,44,256,BUY,TRADE,Down,BUY,0.68,16.5625,11.2625,92,92,0,0,1207.886926,2090.209995,649.920156,1440.289839,649.920156,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
93,raw:9e2fd91c10d4518c3e442f11bc3ee369947c88fd,2026-05-14T21:55:44+00:00,1778795744,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,44,256,BUY,TRADE,Up,BUY,0.28000000158677696,25.208332,7.058333,93,93,0,0,1214.945259,2115.418327,675.128488,1440.289839,675.128488,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
94,raw:02ba2f6247fa51633254d92f86151675c83593c2,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.2800000192000123,4.166664,1.166666,94,94,0,0,1216.111925,2119.584991,679.295152,1440.289839,679.295152,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
95,raw:0990958fba145c9d1b0062fc7ed57eae3426845e,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.27,13.05,3.5235,95,95,0,0,1219.635425,2132.634991,692.345152,1440.289839,692.345152,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
96,raw:11106658209bf1f920082c93188c4fb2e0c9aabe,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,5.0,1.4,96,96,0,0,1221.035425,2137.634991,697.345152,1440.289839,697.345152,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
97,raw:1faaa3eb9b40d3955f394315f9b8bdc960656b50,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,7.98,2.2344,97,97,0,0,1223.269825,2145.614991,705.325152,1440.289839,705.325152,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
98,raw:24a7277375d16838111551066fa2de1f1020da9f,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28000003456001216,6.944442,1.944444,98,98,0,0,1225.214269,2152.559433,712.269594,1440.289839,712.269594,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
99,raw:78059b98de8675224b391165c2b2672c9f590e10,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,5.52,1.5456,99,99,0,0,1226.759869,2158.079433,717.789594,1440.289839,717.789594,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
100,raw:9824c38f2d8b2b885059c4eb8a992826b223ca77,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,1.527775,0.427777,100,100,0,0,1227.187646,2159.607208,719.317369,1440.289839,719.317369,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
101,raw:a74073cefb6552149b5726859285ddce5c653298,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,24.79,6.9412,101,101,0,0,1234.128846,2184.397208,744.107369,1440.289839,744.107369,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
102,raw:cb64fa60f91bbf89b57d32c5e2a0d43fd76b636c,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28000003456001216,6.944442,1.944444,102,102,0,0,1236.07329,2191.34165,751.051811,1440.289839,751.051811,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
103,raw:cdba616964ff0897b817d40e43e158078bf81f85,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.2800000080672291,4.958332,1.388333,103,103,0,0,1237.461623,2196.299982,756.010143,1440.289839,756.010143,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
104,raw:d4121004d30c4b5d673e0178bc1c34b162bc362a,2026-05-14T21:55:45+00:00,1778795745,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,45,255,BUY,TRADE,Up,BUY,0.28,6.94,1.9432,104,104,0,0,1239.404823,2203.239982,762.950143,1440.289839,762.950143,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
105,raw:4b12cd9afaf7e4d5c565ac733d13e4750c3e76cb,2026-05-14T21:55:47+00:00,1778795747,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,47,253,BUY,TRADE,Up,BUY,0.2700000226356626,7.068492,1.908493,105,105,0,0,1241.313316,2210.308474,770.018635,1440.289839,770.018635,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
106,raw:c1b46fc1db1ce27e00abb3580d8ac24ce848bc3e,2026-05-14T21:55:47+00:00,1778795747,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,47,253,BUY,TRADE,Up,BUY,0.27000000614478215,8.136985,2.196986,106,106,0,0,1243.510302,2218.445459,778.15562,1440.289839,778.15562,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
107,raw:ce63c7355eb9e95352f8efe5959cb702b97b61a3,2026-05-14T21:55:47+00:00,1778795747,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,47,253,BUY,TRADE,Up,BUY,0.2700000912500342,2.739725,0.739726,107,107,0,0,1244.250028,2221.185184,780.895345,1440.289839,780.895345,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
108,raw:f40c8103079bb0fbd30a71f0ddcfd5a5e1bd57a5,2026-05-14T21:55:47+00:00,1778795747,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,47,253,BUY,TRADE,Up,BUY,0.27000000773168775,15.520544,4.190547,108,108,0,0,1248.440575,2236.705728,796.415889,1440.289839,796.415889,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
109,raw:b1fdaeab56c189b31cce42a83d90f7d26562bcc2,2026-05-14T21:55:49+00:00,1778795749,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,49,251,BUY,TRADE,Up,BUY,0.27,3.47,0.9369,109,109,0,0,1249.377475,2240.175728,799.885889,1440.289839,799.885889,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
110,raw:de5fd01c89c70c5b48559842b00ff3c930d32499,2026-05-14T21:55:49+00:00,1778795749,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,49,251,BUY,TRADE,Up,BUY,0.27,20.83,5.6241,110,110,0,0,1255.001575,2261.005728,820.715889,1440.289839,820.715889,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
111,raw:1366788e9d376665b6bd399f6dc22d1b52e8bce4,2026-05-14T21:55:51+00:00,1778795751,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,51,249,BUY,TRADE,Up,BUY,0.26,50.0,13.0,111,111,0,0,1268.001575,2311.005728,870.715889,1440.289839,870.715889,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
112,raw:17a18c29dc8df13285f8153be67623dc0c7ecfc4,2026-05-14T21:55:52+00:00,1778795752,btc-updown-5m-1778795700 | btc-updown-5m-1778795700,5:55-6:00 PM ET,00:55-01:00 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.25,50.0,12.5,112,112,0,0,1280.501575,2361.005728,920.715889,1440.289839,920.715889,btc-updown-5m-1778795700,btc-updown-5m-1778795700,"Bitcoin Up or Down - May 14, 5:55PM-6:00PM ET"
