seq,external_id,timestamp,unix_ts,window_key,window_et_label,window_local_label,sec_from_window_start,sec_to_window_end,action_class,activity_type,outcome,side,price,size,amount_usd,cum_events,cum_buy,cum_sell,cum_merge,cum_usd,cum_size,cum_up_shares,cum_down_shares,cum_pairs_min,market_slug,event_slug,title
57,raw:744a44b5fe412d8076c3238616ccb1768ee65368,2026-05-15T03:10:37+00:00,1778814637,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,37,263,BUY,TRADE,Down,BUY,0.2,32.16,6.432,57,57,0,0,416.331202,849.522778,405.178458,444.34432,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
58,raw:7b5c72b616ca7f23d82b4fa9df1b8862057511a4,2026-05-15T03:10:37+00:00,1778814637,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,37,263,BUY,TRADE,Down,BUY,0.2,14.84,2.968,58,58,0,0,419.299202,864.362778,405.178458,459.18432,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
59,raw:bd65e088cbd5b0c112f05e0aaedd604b6e96e703,2026-05-15T03:10:37+00:00,1778814637,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,37,263,BUY,TRADE,Down,BUY,0.19000002430009647,1.234563,0.234567,59,59,0,0,419.533769,865.597341,405.178458,460.418883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
60,raw:09e68dab500014bf932ae917ca7f6d04b7f200a6,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,60,60,0,0,419.783769,866.847341,405.178458,461.668883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
61,raw:193ec08e9c4cc36a72f75cd94974ee61531be3b2,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,2.5625,0.5125,61,61,0,0,420.296269,869.409841,405.178458,464.231383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
62,raw:26d4e7dee67d3768b20cf3fdbf2f6fb10ac1ce84,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,62,62,0,0,420.546269,870.659841,405.178458,465.481383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
63,raw:41c8a0faa136674a6a83bdeb6c21b5d7ebd69ed8,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,63,63,0,0,420.796269,871.909841,405.178458,466.731383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
64,raw:59117373521ba6eca8319fc8a72cef3f7653db07,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,64,64,0,0,421.046269,873.159841,405.178458,467.981383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
65,raw:6587fd1dee60f1296f6a4a33410c38edd8398853,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,65,65,0,0,421.296269,874.409841,405.178458,469.231383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
66,raw:79d62cecfd39095040daf5d1822fc8c064455b5b,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,66,66,0,0,421.546269,875.659841,405.178458,470.481383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
67,raw:897c4ec714990c898df71a6bfe71552434509f23,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,67,67,0,0,421.796269,876.909841,405.178458,471.731383,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
68,raw:8cae9bdd54179eb42b16a25006b39d392bffa54a,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,13.1625,2.6325,68,68,0,0,424.428769,890.072341,405.178458,484.893883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
69,raw:99086c69682da818a55c38da232299ef9f7c5d36,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,69,69,0,0,424.678769,891.322341,405.178458,486.143883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
70,raw:9bc12ba671d03c94abf60b168b7d378907cf2578,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,10.0,2.0,70,70,0,0,426.678769,901.322341,405.178458,496.143883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
71,raw:a714d32aefe838979a7a40b8aec1512ace97a11a,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,71,71,0,0,426.928769,902.572341,405.178458,497.393883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
72,raw:a72e8dbcea8fcb30dacd183d3932fb219f4467a1,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,72,72,0,0,427.178769,903.822341,405.178458,498.643883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
73,raw:aff0195194de451c868bd72442bba8e6b339a17c,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,73,73,0,0,427.428769,905.072341,405.178458,499.893883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
74,raw:bb114a3962452f8e428fa6edd3f1186536093ce6,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,74,74,0,0,427.678769,906.322341,405.178458,501.143883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
75,raw:cd49f1102da2e70ce36a22727cea75d6f415b958,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,75,75,0,0,427.928769,907.572341,405.178458,502.393883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
76,raw:eaf942e000a60387b58fc7354263d36b3b82c013,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,76,76,0,0,428.178769,908.822341,405.178458,503.643883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
77,raw:f3657769b44a492ff3ae06cf991eb3a28423e61f,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,77,77,0,0,428.428769,910.072341,405.178458,504.893883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
78,raw:ff3638d116262c0eb73eb32e097604d5607e95b5,2026-05-15T03:10:38+00:00,1778814638,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,38,262,BUY,TRADE,Down,BUY,0.2,1.25,0.25,78,78,0,0,428.678769,911.322341,405.178458,506.143883,405.178458,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
79,raw:11dbba6d6e94411311ed345ca180bb747a9256d2,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.780000055919737,13.590908,10.600909,79,79,0,0,439.279678,924.913249,418.769366,506.143883,418.769366,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
80,raw:3343dcdbfe9af43ac5817e1fc75272d924d4abff,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.2,4.26,0.852,80,80,0,0,440.131678,929.173249,418.769366,510.403883,418.769366,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
81,raw:33b3d5977c4bfb7c92f147d092d72b9c95065037,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Down,BUY,0.2,5.0,1.0,81,81,0,0,441.131678,934.173249,418.769366,515.403883,418.769366,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
82,raw:3fd15307b39bdb2f7712ea3751dd57364b531ddf,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.7800001452000493,4.545453,3.545454,82,82,0,0,444.677132,938.718702,423.314819,515.403883,423.314819,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
83,raw:6e42ae0b701dfccbe49a732147491793bc65eb78,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.7800001452000493,4.545453,3.545454,83,83,0,0,448.222586,943.264155,427.860272,515.403883,427.860272,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
84,raw:d7c4f01b78025203b9ad323977550b987fb8ad91,2026-05-15T03:10:40+00:00,1778814640,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,40,260,BUY,TRADE,Up,BUY,0.7800000525545272,11.797271,9.201872,84,84,0,0,457.424458,955.061426,439.657543,515.403883,439.657543,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
85,raw:3d6b2bdda9bbfb1b5a3ce71de58c4297efde3cb9,2026-05-15T03:10:42+00:00,1778814642,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.2,1.25,0.25,85,85,0,0,457.674458,956.311426,439.657543,516.653883,439.657543,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
86,raw:3e23565eaa9125a25fd496d315aeeca7ba1cd02b,2026-05-15T03:10:42+00:00,1778814642,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.2,10.0,2.0,86,86,0,0,459.674458,966.311426,439.657543,526.653883,439.657543,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
87,raw:56cf18ee2f59c29375271b82b51f8f815a215c13,2026-05-15T03:10:42+00:00,1778814642,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.2,1.25,0.25,87,87,0,0,459.924458,967.561426,439.657543,527.903883,439.657543,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
88,raw:d25867dc58e8a1510bb60809898c52140dc694e5,2026-05-15T03:10:42+00:00,1778814642,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,42,258,BUY,TRADE,Down,BUY,0.2,24.75,4.95,88,88,0,0,464.874458,992.311426,439.657543,552.653883,439.657543,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
89,raw:988638d9f165fe62c0dfe1ded1d76184f0e613cf,2026-05-15T03:10:49+00:00,1778814649,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,49,251,BUY,TRADE,Up,BUY,0.8800002520001008,3.333332,2.933333,89,89,0,0,467.807791,995.644758,442.990875,552.653883,442.990875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
90,raw:a8ab29d1271c07e3a8ab8c41f030e5e92511b407,2026-05-15T03:10:49+00:00,1778814649,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,49,251,BUY,TRADE,Up,BUY,0.88,7.15,6.292,90,90,0,0,474.099791,1002.794758,450.140875,552.653883,450.140875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
91,raw:0ecd37d1f758749f1142fea37397bbbd42d46878,2026-05-15T03:10:51+00:00,1778814651,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,51,249,BUY,TRADE,Up,BUY,0.88,6.25,5.5,91,91,0,0,479.599791,1009.044758,456.390875,552.653883,456.390875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
92,raw:19a87a8d382b2723a173f0661f0ff64a235d367e,2026-05-15T03:10:51+00:00,1778814651,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,51,249,BUY,TRADE,Up,BUY,0.88,3.26,2.8688,92,92,0,0,482.468591,1012.304758,459.650875,552.653883,459.650875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
93,raw:5916d7f04f8e6babab737f474b4434336732d651,2026-05-15T03:10:51+00:00,1778814651,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,51,249,BUY,TRADE,Up,BUY,0.88,5.0,4.4,93,93,0,0,486.868591,1017.304758,464.650875,552.653883,464.650875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
94,raw:ab57ccd66d01609101131e7d420734a576bb0872,2026-05-15T03:10:51+00:00,1778814651,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,51,249,BUY,TRADE,Up,BUY,0.88,25.0,22.0,94,94,0,0,508.868591,1042.304758,489.650875,552.653883,489.650875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
95,raw:23066f746706ffb0a2038edb57ca4ab412ddf361,2026-05-15T03:10:52+00:00,1778814652,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.85,5.0,4.25,95,95,0,0,513.118591,1047.304758,494.650875,552.653883,494.650875,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
96,raw:64dca9e423cfd0bbc291472529af6f91e0f226f7,2026-05-15T03:10:52+00:00,1778814652,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.84,9.271875,7.788375,96,96,0,0,520.906966,1056.576633,503.92275,552.653883,503.92275,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
97,raw:951d0cf30156ddfa9c5dceeba43a95a42644089a,2026-05-15T03:10:52+00:00,1778814652,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.85,32.89,27.9565,97,97,0,0,548.863466,1089.466633,536.81275,552.653883,536.81275,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
98,raw:9d5471f43a38ff10966a9062262fc79be9b9b897,2026-05-15T03:10:52+00:00,1778814652,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,52,248,BUY,TRADE,Up,BUY,0.85,12.11,10.2935,98,98,0,0,559.156966,1101.576633,548.92275,552.653883,548.92275,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
99,raw:5f332112e7650877040e19206be77926e5a7e756,2026-05-15T03:10:59+00:00,1778814659,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,59,241,BUY,TRADE,Up,BUY,0.92,50.0,46.0,99,99,0,0,605.156966,1151.576633,598.92275,552.653883,552.653883,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
100,raw:7f03303e51c3f2cb90485e67a744e2ea5423d138,2026-05-15T03:11:01+00:00,1778814661,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,61,239,BUY,TRADE,Up,BUY,0.91,45.2,41.132,100,100,0,0,646.288966,1196.776633,644.12275,552.653883,552.653883,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
101,raw:51e72dcd7c8d83eab4103136a2a7a10684a94a99,2026-05-15T03:11:03+00:00,1778814663,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,63,237,BUY,TRADE,Up,BUY,0.92,50.0,46.0,101,101,0,0,692.288966,1246.776633,694.12275,552.653883,552.653883,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
102,raw:1f0c2f867fb3d774ce17d9f031bf8263a3bfb8a1,2026-05-15T03:11:08+00:00,1778814668,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,68,232,BUY,TRADE,Down,BUY,0.12,32.76,3.9312,102,102,0,0,696.220166,1279.536633,694.12275,585.413883,585.413883,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
103,raw:5a722772575d563dcfd1f523ba2ca9945913dbe2,2026-05-15T03:11:08+00:00,1778814668,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,68,232,BUY,TRADE,Down,BUY,0.1,5.22222,0.522222,103,103,0,0,696.742388,1284.758853,694.12275,590.636103,590.636103,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
104,raw:891b004e42bdb832c37e7f479d9a0d1f23d7d3b6,2026-05-15T03:11:08+00:00,1778814668,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,68,232,BUY,TRADE,Down,BUY,0.1,9.22,0.922,104,104,0,0,697.664388,1293.978853,694.12275,599.856103,599.856103,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
105,raw:8f144c98531f83ce75e947d62077ee92e19cb1f2,2026-05-15T03:11:08+00:00,1778814668,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,68,232,BUY,TRADE,Down,BUY,0.1,5.0,0.5,105,105,0,0,698.164388,1298.978853,694.12275,604.856103,604.856103,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
106,raw:e2993211f39f9851459d6b128c0d60d73e480a8b,2026-05-15T03:11:08+00:00,1778814668,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,68,232,BUY,TRADE,Down,BUY,0.1,5.38888,0.538888,106,106,0,0,698.703276,1304.367733,694.12275,610.244983,610.244983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
107,raw:619e9e523ce5008e65e44ff4e670c531da627e20,2026-05-15T03:11:10+00:00,1778814670,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,70,230,BUY,TRADE,Down,BUY,0.12,17.24,2.0688,107,107,0,0,700.772076,1321.607733,694.12275,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
108,raw:d66269f576db95cc951dfa9dcd6b2e475f6fe1f4,2026-05-15T03:11:10+00:00,1778814670,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,70,230,BUY,TRADE,Up,BUY,0.86,2.56,2.2016,108,108,0,0,702.973676,1324.167733,696.68275,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
109,raw:8c2e020e3007fe48e03f0061b84068046dd2e480,2026-05-15T03:11:12+00:00,1778814672,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,72,228,BUY,TRADE,Up,BUY,0.9100002640001056,3.333332,3.033333,109,109,0,0,706.007009,1327.501065,700.016082,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
110,raw:9650d927b36c647acc028037541500a97cb017fe,2026-05-15T03:11:12+00:00,1778814672,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,72,228,BUY,TRADE,Up,BUY,0.91,31.83,28.9653,110,110,0,0,734.972309,1359.331065,731.846082,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
111,raw:f669ddbacc5dc43d348999e242b660c30176d0c4,2026-05-15T03:11:12+00:00,1778814672,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,72,228,BUY,TRADE,Up,BUY,0.92,10.03,9.2276,111,111,0,0,744.199909,1369.361065,741.876082,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
112,raw:f7ff8d4a58602d64feaa604b07c85262c76734d9,2026-05-15T03:11:12+00:00,1778814672,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,72,228,BUY,TRADE,Up,BUY,0.92,50.0,46.0,112,112,0,0,790.199909,1419.361065,791.876082,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
113,raw:46fb4b8da7bbb8e9e3b4940140bffdaedb5ce8af,2026-05-15T03:11:13+00:00,1778814673,btc-updown-5m-1778814600 | btc-updown-5m-1778814600,11:10-11:15 PM ET,06:10-06:15 Europe/Kyiv,73,227,BUY,TRADE,Up,BUY,0.92,39.97,36.7724,113,113,0,0,826.972309,1459.331065,831.846082,627.484983,627.484983,btc-updown-5m-1778814600,btc-updown-5m-1778814600,"Bitcoin Up or Down - May 14, 11:10PM-11:15PM ET"
